 srcIp, dstIp, ipProto, srcPort, dstPort,srcMac, dstMac, ethType, protocol
89.30.121.150,192.168.1.156,6,80,37728,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37730,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37731,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37734,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37738,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37740,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37741,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37744,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37751,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37753,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37761,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37767,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37769,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37772,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37774,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37780,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37781,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37785,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37788,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37789,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37793,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37795,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37799,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37810,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37811,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37814,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37815,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37817,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37818,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37858,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37861,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37863,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37865,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37866,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37868,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37872,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37873,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37876,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37878,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37882,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37888,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37889,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37893,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37895,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37897,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37898,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37956,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37957,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37958,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37959,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37960,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37963,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37981,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37982,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37983,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37984,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37987,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37991,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37997,0,0,2,2
89.30.121.150,192.168.1.156,6,80,37998,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38502,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38514,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38515,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38518,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38528,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38601,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38605,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38608,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38609,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38612,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38614,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38616,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38629,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38632,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38634,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38636,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38641,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38645,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38646,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38656,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38659,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38709,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38712,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38716,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38721,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38722,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38725,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38728,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38729,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38732,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38733,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38737,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38739,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38742,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38749,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38750,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38754,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38764,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38766,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38767,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38769,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38774,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38776,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38777,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38779,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38784,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38786,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38800,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38803,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38810,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38825,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38827,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38834,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38835,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38837,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38838,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38841,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38847,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38848,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38851,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38854,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38855,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38860,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38861,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38864,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38865,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38870,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38874,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38877,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38878,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38880,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38881,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38884,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38885,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38887,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38892,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38894,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38897,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38923,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38924,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38930,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38934,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38940,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38941,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38945,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38987,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38998,0,0,2,2
89.30.121.150,192.168.1.156,6,80,38999,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39002,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39009,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39012,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39015,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39016,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39018,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39022,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39023,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39025,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39027,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39031,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39032,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39036,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39041,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39045,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39046,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39048,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39052,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39058,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39059,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39060,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39065,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39066,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39069,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39074,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39078,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39080,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39082,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39084,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39087,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39091,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39096,0,0,2,2
89.30.121.150,192.168.1.156,6,80,39099,0,0,2,2
89.30.121.25,192.168.1.156,6,5222,51888,0,0,2,2
89.30.121.26,192.168.1.156,6,5222,60788,0,0,2,2
