 srcIp, dstIp, ipProto, srcPort, dstPort,srcMac, dstMac, ethType, protocol
192.168.1.211,192.168.1.168,17,34056,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34057,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34058,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34059,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3406,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34060,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34061,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34062,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34063,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34064,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34065,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34066,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34067,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34068,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34069,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3407,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34070,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34071,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34072,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34073,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34074,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34075,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34076,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34077,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34078,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34079,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3408,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34080,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34081,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34082,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34083,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34084,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34085,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34086,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34087,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34088,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34089,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3409,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34090,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34091,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34092,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34093,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34094,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34095,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34096,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34097,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34098,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34099,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,341,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,3410,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34100,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34101,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34102,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34103,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34104,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34105,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34106,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34107,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34108,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34109,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3411,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34110,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34111,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34112,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34113,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34114,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34115,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34116,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34117,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34118,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34119,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3412,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34120,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34121,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34122,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34123,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34124,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34125,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34126,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34127,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34128,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34129,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3413,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34130,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34131,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34132,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34133,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34134,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34135,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34136,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34137,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34138,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34139,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3414,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34140,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34141,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34142,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34143,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34144,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34145,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34146,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34147,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34148,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34149,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3415,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34150,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34151,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34152,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34153,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34154,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34155,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34156,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34157,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34158,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34159,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3416,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34160,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34161,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34162,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34163,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34164,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34165,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34166,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34167,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34168,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34169,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3417,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34170,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34171,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34172,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34173,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34174,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34175,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34176,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34177,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34178,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34179,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3418,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34180,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34181,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34182,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34183,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34184,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34185,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34186,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34187,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34188,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34189,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3419,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34190,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34191,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34192,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34193,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34194,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34195,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34196,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34197,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34198,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34199,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,342,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,3420,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34200,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34201,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34202,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34203,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34204,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34205,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34206,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34207,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34208,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34209,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3421,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34210,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34211,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34212,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34213,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34214,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34215,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34216,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34217,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34218,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34219,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3422,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34220,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34221,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34222,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34223,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34224,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34225,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34226,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34227,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34228,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34229,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3423,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34230,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34231,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34232,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34233,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34234,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34235,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34236,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34237,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34238,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34239,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3424,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34240,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34241,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34242,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34243,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34244,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34245,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34246,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34247,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34248,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34249,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3425,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34250,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34251,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34252,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34253,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34254,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34255,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34256,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34257,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34258,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34259,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3426,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34260,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34261,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34262,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34263,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34264,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34265,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34266,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34267,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34268,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34269,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3427,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34270,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34271,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34272,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34273,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34274,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34275,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34276,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34277,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34278,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34279,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3428,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34280,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34281,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34282,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34283,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34284,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34285,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34286,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34287,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34288,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34289,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3429,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34290,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34291,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34292,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34293,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34294,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34295,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34296,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34297,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34298,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34299,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,343,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,3430,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34300,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34301,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34302,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34303,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34304,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34305,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34306,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34307,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34308,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34309,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3431,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34310,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34311,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34312,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34313,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34314,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34315,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34316,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34317,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34318,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34319,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3432,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34320,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34321,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34322,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34323,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34324,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34325,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34326,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34327,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34328,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34329,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3433,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34330,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34331,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34332,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34333,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34334,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34335,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34336,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34337,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34338,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34339,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3434,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34340,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34341,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34342,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34343,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34344,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34345,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34346,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34347,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34348,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34349,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3435,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34350,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34351,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34352,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34353,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34354,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34355,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34356,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34357,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34358,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34359,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3436,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34360,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34361,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34362,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34363,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34364,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34365,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34366,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34367,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34368,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34369,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3437,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34370,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34371,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34372,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34373,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34374,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34375,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34376,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34377,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34378,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34379,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3438,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34380,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34381,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34382,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34383,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34384,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34385,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34386,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34387,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34388,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34389,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3439,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34390,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34391,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34392,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34393,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34394,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34395,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34396,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34397,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34398,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34399,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,344,3179,0,0,3,3
192.168.1.211,192.168.1.168,17,3440,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34400,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34401,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34402,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34403,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34404,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34405,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34406,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34407,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34408,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34409,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3441,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34410,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34411,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34412,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34413,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34414,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34415,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34416,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34417,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34418,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34419,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3442,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34420,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34421,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34422,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34423,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34424,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34425,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34426,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34427,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34428,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34429,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3443,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34430,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34431,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34432,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34433,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34434,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34435,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34436,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34437,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34438,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34439,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,3444,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34440,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34441,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34442,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34443,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34444,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34445,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34446,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34447,3179,0,0,4,4
192.168.1.211,192.168.1.168,17,34448,3179,0,0,4,4
